sExpr,Sharpe,Ret,TO,Margin,DD,DD_Len,MRate,AdjTO,LSharpe,SSharpe,LRet,SRet,LMrate,SMrate,LSB,totalSortPnlRatio,sectorSortPnlRatio,groupSortPnlRatio,groupTopPnlRatio
"SST_TM40Test1_181_14266::-mul(ts_avg(ts_ret(x1,1),300),abs(ts_corr(ts_avg(ts_ret(x1,1),300),x2,1110)));2 TCFBaseClean 7 TCFBaseClean 1::ma_1 300::ema1_1 0.01::no_neu::general_nor::20120104::20190102",0.0968358963727951,0.655190885066986,0.798222124576569,4.8254714012146,0.0728440284729004,246,0.491665989160538,1.62350487709045,0.068610891699791,0.0429825112223625,0.43110790848732,0.224083214998245,0.159858182072639,0.12989404797554,0.0299641340970993,1.45452678203583,2.86235284805298,7.03951501846313,0.126840308308601
"SST_TM40Test1_181_23660::sign(div(x2,abs(x1)));2 TCFBaseClean 4 TCFBaseClean 1::ma_1 225::ema1_1 0.09000000715::no_neu::general_nor::20120702::20190701",0.111510895192623,1.2441166639328,3.69762921333313,1.97687041759491,0.0992522239685059,133,0.534407317638397,6.91912126541138,0.104301534593105,0.040109284222126,0.89787620306015,0.34624046087265,0.176256194710732,0.172813132405281,0.0034430623054504,1.28568005561829,2.97754979133606,5.48848628997803,0.357619374990463
"SST_TM40Test1_181_30917::sign(rsi(ts_detrend(x1,4),ts_detrend(x2,4)));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.01::no_neu::general_nor::20110701::20180702",0.0827241614460945,0.503336608409882,1.38610279560089,2.13355326652527,0.0477597713470459,144,0.512551486492157,2.70431900024414,0.0442178510129452,0.0520424582064152,0.214009746909142,0.289326936006546,0.143697500228882,0.157064869999886,-0.0133673697710037,1.62429392337799,3.04417586326599,8.89925956726074,0.132309466600418
"SST_TM40Test1_181_38287::power_(mul(ts_sub_mean(div(ts_detrend(x2,1),abs(ts_std(x1,300))),1665),ts_avg(x1,100)),0.5);2 TCFBaseClean 7 TCFBaseClean 1::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20120104::20190102",0.100068055093288,0.650957584381104,2.22018527984619,1.72368991374969,0.0684338063001633,320,0.493849754333496,4.4956693649292,0.0645727440714836,0.0585115700960159,0.352704793214798,0.298252642154694,0.162866145372391,0.159832447767258,0.003033697605133,1.33247697353363,2.51101636886597,6.71211576461792,0.127852290868759
"SST_TM40Test1_181_12285::ts_norm(mul(ts_sub_mean(x2,555),abs(sub(ts_avg(x1,180),ts_avg(x1,555)))),900);2 TCFBaseClean 5 TCFBaseClean 1::ma_1 2220::ema1_1 0.01::no_neu::general_nor::20131008::20201009",0.0965701565146446,0.558345437049866,0.85243171453476,3.83491277694702,0.0526289343833923,165,0.517203688621521,1.64815473556519,0.0692665576934814,0.0416218228638172,0.352554112672806,0.205791294574738,0.175879284739494,0.177125096321106,-0.0012458115816116,1.38020575046539,2.84935736656189,8.03060150146484,0.144438743591309
"SST_TM40Test1_181_24198::power_(mul(ts_sub_mean(div(ts_detrend(x3,2),abs(ts_std(x2,180))),1600),ts_avg(x1,100)),0.5);3 TCFBidAskPrice 4 TCFBaseClean 2 TCFBaseClean 1::ma_1 20::ema1_1 0.008100001287::no_neu::general_nor::20110701::20180702",0.159169942140579,1.09268426895142,3.61802577972412,1.77444875240326,0.056886151432991,170,0.465396076440811,7.77407884597778,0.112175509333611,0.088125079870224,0.626649498939514,0.466034799814224,0.144466921687126,0.149221986532211,-0.0047550648450851,0.860937833786011,1.61982429027557,4.21555662155151,0.12310816347599
"SST_TM40Test1_181_49016::power_(mul(ts_sub_mean(div(ts_detrend(x3,1),abs(ts_avg(x2,180))),1665),ts_avg(x1,100)),0.5);3 TCFBidAskPrice 4 TCFBaseClean 3 TCFBaseClean 1::ma_1 120::ema1_1 0.02700000322::no_neu::general_nor::20130104::20200102",0.11186707764864,0.865613281726837,3.07207345962524,1.65551364421844,0.0835495591163635,265,0.517230212688446,5.9394702911377,0.0836528390645981,0.0613595768809319,0.507724463939667,0.357889086008072,0.164691567420959,0.174393072724342,-0.0097015053033828,1.1888233423233,2.20234990119934,5.7287425994873,0.134669914841652
"SST_TM40Test1_181_18474::power_(mul(ts_sub_mean(div(ts_detrend(x3,2),abs(ts_std(x2,555))),900),ts_avg(x1,100)),0.5);3 TCFBidAskPrice 4 TCFBaseClean 5 TCFBaseClean 1::ma_1 60::ema1_1 0.02700000322::no_neu::general_nor::20120405::20190401",0.185402616858482,1.20238709449768,4.09062480926514,1.72802627086639,0.0540649443864822,103,0.521392822265625,7.84557199478149,0.123317942023277,0.10612678527832,0.647451639175415,0.554935574531555,0.167466193437576,0.168447375297546,-0.00098118185997,0.743082046508789,1.43941175937653,4.01252269744873,0.124818690121174
"SST_TM40Test1_181_28804::sub(ts_norm(x1,1110),ts_norm(x2,1110));2 TCFBaseClean 5 TCFBaseClean 4::ma_1 120::ema1_1 0.01::no_neu::general_nor::20110401::20180402",0.0997238904237747,0.729405224323273,1.66044640541077,2.57946348190308,0.065116748213768,158,0.509617686271667,3.25821971893311,0.054808147251606,0.0734460055828094,0.20830138027668,0.521103739738464,0.0908921808004379,0.207781821489334,-0.116889640688896,1.27588546276093,2.41805648803711,6.4058985710144,0.146034225821495
"SST_TM40Test1_181_22785::power_(ts_norm(div(ts_detrend(x2,4),abs(x1)),1110),0.5);2 TCFBaseClean 7 TCFBaseClean 2::ma_1 60::ema1_1 1::no_neu::general_nor::20110104::20180102",0.120499230921268,0.768586397171021,1.00854897499084,4.47750568389893,0.0354416072368622,95,0.515075385570526,1.95806074142456,0.0623922199010849,0.0813914239406586,0.309859901666641,0.45872637629509,0.146727845072746,0.148074939846992,-0.0013470947742462,1.13764894008636,2.02999687194824,5.80632495880127,0.120993837714195
"SST_TM40Test1_181_9337::sign(div(sub(ts_avg(x2,300),ts_avg(x2,1665)),abs(ts_std(x1,1110))));2 TCFBaseClean 5 TCFBaseClean 1::ma_1 120::ema1_1 1::no_neu::general_nor::20130401::20200401",0.088935486972332,0.681250810623169,1.50235223770142,2.66112732887268,0.0832909047603607,225,0.529641926288605,2.8365433216095,0.0707287564873695,0.0442737527191639,0.408901780843735,0.272349059581757,0.179316952824593,0.17800372838974,0.0013132244348526,1.50815999507904,3.27984380722046,8.05481338500977,0.346604138612747
"SST_TM40Test1_181_50686::sign(div(ts_detrend(x2,4),abs(ts_avg(x1,300))));2 TCFBaseClean 6 TCFBaseClean 1::ma_1 120::ema1_1 0.02700000322::no_neu::general_nor::20131008::20201009",0.138596922159195,1.07610607147217,3.8875617980957,1.62065243721008,0.0465096235275269,126,0.527542531490326,7.36919116973877,0.0742339789867401,0.0965710505843163,0.464375913143158,0.611729860305786,0.198576778173447,0.194051399827003,0.0045253783464431,1.03286516666412,2.06760931015015,5.38699817657471,0.165293395519257
"SST_TM40Test1_181_44507::sign(div(ts_detrend(x2,3),abs(ts_std(x1,1110))));2 TCFBaseClean 6 TCFBaseClean 1::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20110104::20180102",0.0887991487979889,0.716129779815674,2.66300654411316,1.58001041412354,0.0447152964770794,178,0.523036241531372,5.09143781661987,0.0220260601490736,0.0859650894999504,0.148513093590736,0.56761646270752,0.175128757953644,0.153066173195839,0.0220625847578049,1.64036905765533,3.25179386138916,7.62905311584473,0.185351133346558
