sExpr,Sharpe,Ret,TO,Margin,DD,DD_Len,MRate,AdjTO,LSharpe,SSharpe,LRet,SRet,LMrate,SMrate,LSB,totalSortPnlRatio,sectorSortPnlRatio,groupSortPnlRatio,groupTopPnlRatio
"SST_TM40Test1_181_39429::-rsi(ts_detrend(x2,4),ts_detrend(x1,4));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 300::ema1_1 0.01::no_neu::general_nor::20120104::20190102",0.0342021845281124,0.0574992299079895,1.41893994808197,0.833799719810486,0.073179304599762,192,0.52101081609726,2.7234365940094,0.0785559341311455,-0.0435254909098148,0.116558387875557,-0.0590591803193092,0.168102189898491,0.16793355345726,0.0001686364412307,3.56212782859802,8.16612720489502,23.1418895721436,0.438027828931808
"SST_TM40Test1_181_18576::-rsi(ts_detrend(x2,1),ts_detrend(x1,1));2 TCFBaseClean 3 TCFBaseClean 2::ma_1 225::ema1_1 0.01::no_neu::general_nor::20120702::20190701",0.0020960886031389,0.0028894245624542,1.46213364601135,0.0537002682685852,0.0665874257683754,169,0.515750229358673,2.83496475219727,0.0012865714961662,0.0013416694710031,0.0010118368081748,0.0018776208162307,0.106903575360775,0.227123036980629,-0.120219461619854,64.9009857177734,117.415176391602,334.936309814453,6.68698596954346
"SST_TM40Test1_181_18576::-rsi(ts_detrend(x2,1),ts_detrend(x1,1));2 TCFBaseClean 3 TCFBaseClean 2::ma_1 225::ema1_1 0.01::no_neu::general_nor::20110401::20180402",0.0339204668998718,0.0851332098245621,1.51951789855957,0.836215853691101,0.0665873363614082,204,0.520747303962708,2.91795635223389,0.0584802366793156,0.0015340875834226,0.0812828242778778,0.0038503147661685,0.114280521869659,0.234663873910904,-0.120383352041245,3.74913883209229,7.45342922210693,21.0476894378662,0.448206037282944
"SST_TM40Test1_181_14266::-mul(ts_avg(ts_ret(x1,1),300),abs(ts_corr(ts_avg(ts_ret(x1,1),300),x2,1110)));2 TCFBaseClean 7 TCFBaseClean 1::ma_1 300::ema1_1 0.01::no_neu::general_nor::20110701::20180702",0.0013132664607837,0.0034096017479896,0.93250983953476,0.0599405057728291,0.134573206305504,370,0.527584671974182,1.76750731468201,0.0038634322118014,-0.0038031844887882,0.0100820176303387,-0.0066723711788654,0.218654751777649,0.129836618900299,0.0888181328773499,76.6636047363281,180.699844360352,508.052642822266,7.03062772750854
"SST_TM40Test1_181_19948::sign(rsi(ts_avg(x1,300),ts_avg(x2,300)));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 1::ema1_1 0.01::no_neu::general_nor::20110104::20180102",0.0496490821242332,0.103358834981918,1.4928023815155,0.949768483638763,0.0356207303702831,152,0.523978710174561,2.84897541999817,0.0526705123484135,0.0041083111427724,0.0953397899866104,0.0080190561711788,0.175698697566986,0.177035197615623,-0.0013365000486373,2.64501166343689,5.27213096618652,16.957426071167,0.29619574546814
"SST_TM40Test1_181_27675::-sub(ts_norm(x2,1110),ts_norm(x1,1110));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.01::no_neu::general_nor::20111010::20181008",0.0786371380090714,0.133324772119522,1.72119522094727,1.41869187355042,0.0450981296598911,151,0.517867922782898,3.32361817359924,0.0736179277300835,0.0195379983633757,0.104297414422035,0.0290273632854223,0.171139627695084,0.171764984726906,-0.0006253570318222,1.71757483482361,3.47406411170959,10.5572032928467,0.19519430398941
"SST_TM40Test1_181_20830::-rsi(ts_detrend(x2,10),ts_detrend(x1,10));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.01::no_neu::general_nor::20110701::20180702",0.0049899304285645,0.010763444006443,1.72266530990601,0.102428428828716,0.110991731286049,189,0.521856367588043,3.30103325843811,0.0284416098147631,-0.0210646763443947,0.0503446906805038,-0.0395812541246414,0.166444078087807,0.172925397753716,-0.0064813196659088,25.4735622406006,53.9784202575684,153.736724853516,2.17769002914429
"SST_TM40Test1_181_14266::-mul(ts_avg(ts_ret(x1,1),300),abs(ts_corr(ts_avg(ts_ret(x1,1),300),x2,1110)));2 TCFBaseClean 7 TCFBaseClean 1::ma_1 300::ema1_1 0.01::no_neu::general_nor::20120104::20190102",0.0126554975286126,0.0269796084612608,0.895886480808258,0.619649946689606,0.134573221206665,370,0.520187556743622,1.72223734855652,0.0262886509299278,-0.0204211585223675,0.0557984709739685,-0.0288188345730305,0.213545083999634,0.125283226370811,0.0882618576288223,7.85946464538574,18.48264503479,50.9372444152832,1.02590620517731
"SST_TM40Test1_181_23660::sign(div(x2,abs(x1)));2 TCFBaseClean 4 TCFBaseClean 1::ma_1 225::ema1_1 0.09000000715::no_neu::general_nor::20120702::20190701",0.101153194904327,0.254768937826157,3.89220190048218,1.77870237827301,0.0601453557610512,111,0.528512597084045,7.36444473266602,0.101433731615543,0.0315460786223412,0.18560454249382,0.0691644102334976,0.187349438667297,0.172251969575882,0.0150974690914154,1.32881128787994,3.11602354049683,6.84922027587891,0.172041147947311
"SST_TM40Test1_181_30917::sign(rsi(ts_detrend(x1,4),ts_detrend(x2,4)));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.01::no_neu::general_nor::20110701::20180702",0.0076080076396465,0.0137865319848061,1.63465487957001,0.138260826468468,0.0869498625397682,374,0.528633952140808,3.09222459793091,0.0380359143018723,-0.0313705168664455,0.0636265352368355,-0.0498399436473846,0.169781088829041,0.182736203074455,-0.0129551142454147,15.378547668457,33.771240234375,111.139007568359,2.14380025863647
"SST_TM40Test1_181_38287::power_(mul(ts_sub_mean(div(ts_detrend(x2,1),abs(ts_std(x1,300))),1665),ts_avg(x1,100)),0.5);2 TCFBaseClean 7 TCFBaseClean 1::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20120104::20190102",0.0391659401357174,0.0648285746574402,2.77801918983459,0.480169951915741,0.0693391039967537,197,0.528993189334869,5.25152158737183,0.05266173183918,-0.010773666203022,0.0791978612542152,-0.0143692567944527,0.162958964705467,0.1900494992733,-0.0270905345678329,3.12710380554199,6.38137435913086,19.5518131256104,0.328518956899643
"SST_TM40Test1_181_12285::ts_norm(mul(ts_sub_mean(x2,555),abs(sub(ts_avg(x1,180),ts_avg(x1,555)))),900);2 TCFBaseClean 5 TCFBaseClean 1::ma_1 2220::ema1_1 0.01::no_neu::general_nor::20131008::20201009",-0.0682406574487686,-0.0116845909506083,0.88659256696701,-2.2337646484375,0.0317457728087902,56,0.519981145858765,1.70504748821259,0.0267092846333981,-0.151250243186951,0.0048488397151231,-0.0165334306657314,0.203503012657166,0.162417560815811,0.0410854518413544,-1.16367673873901,-3.02670335769653,-12.0208148956299,-0.628704130649567
"SST_TM40Test1_181_24198::power_(mul(ts_sub_mean(div(ts_detrend(x3,2),abs(ts_std(x2,180))),1600),ts_avg(x1,100)),0.5);3 TCFBidAskPrice 4 TCFBaseClean 2 TCFBaseClean 1::ma_1 20::ema1_1 0.008100001287::no_neu::general_nor::20110701::20180702",0.0316622518002987,0.151341423392296,2.83700585365295,0.874515950679779,0.230929404497147,166,0.345275372266769,8.21664714813232,0.0664565414190292,0.0145904291421175,0.0818107053637505,0.0695307850837708,0.107503719627857,0.127825349569321,-0.0203216299414635,3.24657726287842,4.74936532974243,9.16319942474365,0.174314111471176
"SST_TM40Test1_181_49016::power_(mul(ts_sub_mean(div(ts_detrend(x3,1),abs(ts_avg(x2,180))),1665),ts_avg(x1,100)),0.5);3 TCFBidAskPrice 4 TCFBaseClean 3 TCFBaseClean 1::ma_1 120::ema1_1 0.02700000322::no_neu::general_nor::20130104::20200102",0.0800536498427391,0.113287828862667,3.13042950630188,1.49542260169983,0.0628796070814133,95,0.539736390113831,5.79992294311523,0.0993844270706177,0.0130224507302046,0.097418874502182,0.015869002789259,0.160005643963814,0.169416069984436,-0.0094104260206222,1.93901121616364,2.83994626998901,7.16586780548096,0.178864642977715
"SST_TM40Test1_181_18474::power_(mul(ts_sub_mean(div(ts_detrend(x3,2),abs(ts_std(x2,555))),900),ts_avg(x1,100)),0.5);3 TCFBidAskPrice 4 TCFBaseClean 5 TCFBaseClean 1::ma_1 60::ema1_1 0.02700000322::no_neu::general_nor::20120405::20190401",0.0712251886725426,0.110046193003654,4.42928123474121,0.580494344234467,0.0540930479764938,115,0.519270002841949,8.52982234954834,0.0582082271575928,0.0281064976006746,0.0762013867497444,0.0338448099792004,0.171495646238327,0.175970166921616,-0.0044745206832885,1.81851923465729,3.54846525192261,10.3001670837402,0.240832984447479
"SST_TM40Test1_181_28804::sub(ts_norm(x1,1110),ts_norm(x2,1110));2 TCFBaseClean 5 TCFBaseClean 4::ma_1 120::ema1_1 0.01::no_neu::general_nor::20110401::20180402",-0.0097055360674858,-0.0231723431497812,2.00299954414368,-0.172668963670731,0.0813026428222656,490,0.521940946578979,3.83759808540344,0.0094864396378397,-0.0151057587936521,0.0125558208674192,-0.035728145390749,0.107704766094685,0.250746190547943,-0.143041431903839,-12.3146905899048,-23.906925201416,-71.7742691040039,-1.29108035564423
"SST_TM40Test1_181_22785::power_(ts_norm(div(ts_detrend(x2,4),abs(x1)),1110),0.5);2 TCFBaseClean 7 TCFBaseClean 2::ma_1 60::ema1_1 1::no_neu::general_nor::20110104::20180102",0.122636362910271,0.278719037771225,1.22050154209137,3.13257002830505,0.0216120183467865,92,0.522031903266907,2.33798265457153,0.101124204695225,0.0480678603053093,0.176952615380287,0.101766519248486,0.175239965319633,0.179492458701134,-0.0042524933815002,1.09075117111206,2.0928258895874,6.24108695983887,0.129553526639938
"SST_TM40Test1_181_9337::sign(div(sub(ts_avg(x2,300),ts_avg(x2,1665)),abs(ts_std(x1,1110))));2 TCFBaseClean 5 TCFBaseClean 1::ma_1 120::ema1_1 1::no_neu::general_nor::20130401::20200401",0.0771824046969414,0.058807048946619,1.46358609199524,2.18370151519775,0.0418927371501923,95,0.514186501502991,2.84641075134277,0.180938839912415,-0.0879873186349869,0.115611098706722,-0.0568040572106838,0.170967906713486,0.17110301554203,-0.0001351088285446,1.70421278476715,3.84896445274353,10.3831586837769,0.315237522125244
"SST_TM40Test1_181_50686::sign(div(ts_detrend(x2,4),abs(ts_avg(x1,300))));2 TCFBaseClean 6 TCFBaseClean 1::ma_1 120::ema1_1 0.02700000322::no_neu::general_nor::20131008::20201009",-0.224228098988533,-0.0583958774805069,4.08693933486938,-2.42176485061646,0.0639826208353043,58,0.521617591381073,7.83512544631958,0.0150443697348237,-0.349947512149811,0.0036739148199558,-0.0620697997510433,0.205663084983826,0.204713016748428,0.0009500682353973,-0.290834218263626,-1.08857464790344,-3.21634793281555,-0.0511978045105934
"SST_TM40Test1_181_44507::sign(div(ts_detrend(x2,3),abs(ts_std(x1,1110))));2 TCFBaseClean 6 TCFBaseClean 1::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20110104::20180102",0.0484561324119568,0.130451366305351,3.17842483520508,0.563000977039337,0.0709831863641739,197,0.490781754255295,6.47624921798706,0.0438582226634026,0.0116166714578867,0.103905491530895,0.0265458486974239,0.187700033187866,0.175664335489273,0.0120356976985931,2.89263439178467,6.30834054946899,16.201208114624,0.628571212291718
"SST_TM40Test1_181_16861::sign(sub(ts_norm(x1,300),ts_norm(x1,555)));1 TCFBaseClean 7::ma_1 300::ema1_1 1::no_neu::general_nor::20120702::20190701",0.0180900320410728,0.018813107162714,1.14662265777588,0.445853501558304,0.0498108677566051,205,0.519670188426971,2.20644307136536,0.0658558830618858,-0.0606281980872154,0.0739929676055908,-0.0551798641681671,0.185352966189384,0.150232434272766,0.0351205319166183,6.63442945480347,13.1646251678467,46.0884857177734,1.35178291797638
"SST_TM40Test1_181_11951::power_(ts_norm(div(ts_detrend(x2,3),abs(x1)),1110),0.5);2 TCFBaseClean 6 TCFBaseClean 1::ma_1 120::ema1_1 0.01::no_neu::general_nor::20120405::20190401",-0.0196690298616886,-0.025691756978631,1.79136300086975,-0.335093826055527,0.0847927257418633,338,0.521158754825592,3.43726944923401,0.0361894555389881,-0.0578100755810738,0.0446816198527813,-0.0703733861446381,0.163801103830338,0.179278239607811,-0.0154771357774734,-6.00588178634644,-13.0212926864624,-41.6046905517578,-1.06511878967285
"SST_TM40Test1_181_47045::power_(mul(ts_sub_mean(div(ts_avg(ts_ret(x3,1),5),abs(ts_std(x2,555))),1665),ts_avg(x1,100)),0.5);3 TCFBidAskPrice 4 TCFBaseClean 4 TCFBaseClean 2::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20110104::20180102",0.0904514566063881,0.231266528367996,2.60157823562622,1.21940612792969,0.0655936598777771,118,0.523664116859436,4.96802806854248,0.0751268044114113,0.036440048366785,0.156390860676765,0.0748756378889084,0.167159512639046,0.187826603651047,-0.020667091012001,1.50263512134552,2.94877743721008,8.31639766693115,0.122168734669685
"SST_TM40Test1_181_14266::-mul(ts_avg(ts_ret(x1,1),300),abs(ts_corr(ts_avg(ts_ret(x1,1),300),x2,1110)));2 TCFBaseClean 7 TCFBaseClean 1::ma_1 300::ema1_1 0.01::no_neu::general_nor::20120702::20190701",-0.030310807749629,-0.0517607554793358,0.870561361312866,-1.61567282676697,0.133642628788948,368,0.524974942207336,1.65829122066498,-0.0107331704348326,-0.0288255270570517,-0.0182348191738129,-0.0335259288549423,0.211496666073799,0.122484676539898,0.0890119895339012,-3.21101784706116,-7.50933313369751,-20.4834804534912,-0.438161879777908
"SST_TM40Test1_181_39282::-sub(ts_norm(x2,300),ts_norm(x1,300));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.02700000322::no_neu::general_nor::20111010::20181008",0.0839583501219749,0.139821365475655,2.96882843971252,0.862572848796844,0.0247699841856956,138,0.519295632839203,5.71702909469604,0.0906118601560593,0.0087702898308634,0.126007586717606,0.0138138178735971,0.176094636321068,0.171929135918617,0.0041655004024505,1.60683369636536,3.38319110870361,10.4378128051758,0.234753206372261
"SST_TM40Test1_181_14835::-sub(ts_norm(x2,555),ts_norm(x1,555));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 20::ema1_1 0.002430000483::no_neu::general_nor::20130104::20200102",0.121249288320541,0.10619730502367,3.64061188697815,1.20537936687469,0.0302459392696619,83,0.507368862628937,7.1754732131958,0.103764817118645,0.0349890813231468,0.0782612189650536,0.0279360841959715,0.164951205253601,0.14999608695507,0.0149551182985306,1.16281914710999,2.337571144104,7.00386238098145,0.259801983833313
"SST_TM40Test1_181_34070::ts_detrend(rsi(ts_avg(x1,5),ts_avg(x2,5)),9);2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.09000000715::no_neu::general_nor::20130104::20200102",0.18292510509491,0.294517010450363,3.38002943992615,3.6005973815918,0.0519464239478111,145,0.548495233058929,6.1623682975769,0.131771594285965,0.0947596207261086,0.165893658995628,0.128623396158218,0.153653368353844,0.162555977702141,-0.0089026093482971,0.864348590373993,1.71650326251984,3.5676121711731,0.2122403383255
"SST_TM40Test1_181_21469::sign(rsi(ts_detrend(x1,1),ts_detrend(x2,1)));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20110104::20180102",0.0843727961182594,0.183126732707024,4.08209657669067,0.615376532077789,0.0389059782028198,76,0.527379214763641,7.74034404754639,0.0665654614567757,0.0296312607824802,0.122023820877075,0.0611028783023357,0.175824716687202,0.182623565196991,-0.0067988485097885,1.57608461380005,3.23396825790405,10.4039649963379,0.299150496721268
"SST_TM40Test1_181_20830::-rsi(ts_detrend(x2,10),ts_detrend(x1,10));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 225::ema1_1 0.01::no_neu::general_nor::20121008::20191008",-0.0089328056201338,-0.0108468951657414,1.64163827896118,-0.218064680695534,0.110991731286049,169,0.524206936359406,3.13166069984436,0.0500242114067078,-0.0548641793429852,0.0476009100675583,-0.0584478043019772,0.157308250665665,0.167204990983009,-0.0098967403173446,-14.3578472137451,-29.0487117767334,-79.0219650268555,-1.51311039924622
"SST_TM40Test1_181_30051::rsi(ts_sub_mean(x1,1110),ts_sub_mean(x2,1110));2 TCFBaseClean 5 TCFBaseClean 2::ma_1 20::ema1_1 0.003000000119::no_neu::general_nor::20120104::20190102",0.0675784945487976,0.0939893499016762,2.82228875160217,0.685237169265747,0.037487581372261,174,0.521526575088501,5.41159105300903,0.0766239836812019,-0.0053391028195619,0.100623339414597,-0.0066340025514364,0.170176342129707,0.175444111227989,-0.0052677690982818,1.77092814445496,4.29004144668579,13.9331216812134,0.245348647236824
